"FullName","Name","Extension","Length","CreationTime","LastWriteTime","LastAccessTime"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\audit\feature-access-audit.log","feature-access-audit.log",".log","1544","20/6/2026 7:25:18 PM","20/6/2026 7:27:27 PM","20/6/2026 7:27:27 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\backup\client-audit-2026-06-14T16-34-24-462Z\clients.js.bak","clients.js.bak",".bak","1602","15/6/2026 12:34:24 AM","14/6/2026 5:31:47 PM","20/6/2026 11:16:57 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\backup\client-audit-2026-06-15T01-26-21-974Z\clients.js.bak","clients.js.bak",".bak","2626","15/6/2026 9:26:21 AM","15/6/2026 12:34:24 AM","20/6/2026 11:16:58 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\backup\clients-auditlogger-migration-2026-06-15T03-38-05-321Z\clients.js.bak","clients.js.bak",".bak","3033","15/6/2026 11:38:05 AM","15/6/2026 9:40:31 AM","20/6/2026 11:16:58 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\backup\deadlines-audit-2026-06-15T03-07-29-535Z\deadlines.js.bak","deadlines.js.bak",".bak","1857","15/6/2026 11:07:29 AM","14/6/2026 5:31:47 PM","20/6/2026 11:16:58 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\backup\deadlines-audit-repair-2026-06-15T03-24-52-577Z\deadlines.js.bak","deadlines.js.bak",".bak","1907","15/6/2026 11:24:52 AM","15/6/2026 11:07:29 AM","20/6/2026 11:16:58 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\backup\delete-client-audit-2026-06-15T01-31-58-553Z\clients.js.bak","clients.js.bak",".bak","2626","15/6/2026 9:31:58 AM","15/6/2026 9:26:21 AM","20/6/2026 11:16:58 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\backup\delete-client-exact-2026-06-15T01-34-07-132Z\clients.js.bak","clients.js.bak",".bak","2626","15/6/2026 9:34:07 AM","15/6/2026 9:31:58 AM","20/6/2026 11:16:58 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\backup\documents-audit-2026-06-15T02-46-34-928Z\documents.js.bak","documents.js.bak",".bak","1255","15/6/2026 10:46:34 AM","14/6/2026 5:31:47 PM","20/6/2026 11:16:58 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\backup\documents-audit-repair-2026-06-15T03-24-52-556Z\documents.js.bak","documents.js.bak",".bak","1305","15/6/2026 11:24:52 AM","15/6/2026 10:46:34 AM","20/6/2026 11:16:58 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\backup\logger-fix\logger.js.bak","logger.js.bak",".bak","768","14/6/2026 6:37:13 PM","13/6/2026 6:25:46 PM","20/6/2026 11:16:58 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\backup\matters-audit-2026-06-15T01-52-27-345Z\matters.js.bak","matters.js.bak",".bak","3137","15/6/2026 9:52:27 AM","14/6/2026 6:11:06 PM","20/6/2026 11:16:58 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\backup\matters-audit-linebased-2026-06-15T01-57-43-619Z\matters.js.bak","matters.js.bak",".bak","3137","15/6/2026 9:57:43 AM","15/6/2026 9:52:27 AM","20/6/2026 11:16:58 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\backup\matters-auditlogger-migration-2026-06-15T03-52-07-531Z\matters.js.bak","matters.js.bak",".bak","3593","15/6/2026 11:52:07 AM","15/6/2026 9:57:43 AM","20/6/2026 11:16:58 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\backup\phase7b-security-routes\auditLogs.js.bak","auditLogs.js.bak",".bak","436","15/6/2026 1:28:01 PM","11/6/2026 1:27:12 AM","20/6/2026 11:16:58 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\backup\phase7b-security-routes\autoHeal.js.bak","autoHeal.js.bak",".bak","340","15/6/2026 1:28:01 PM","13/6/2026 10:42:08 AM","20/6/2026 11:16:58 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\backup\phase7b-security-routes\dashboard.js.bak","dashboard.js.bak",".bak","2912","15/6/2026 1:28:03 PM","13/6/2026 11:38:33 AM","20/6/2026 11:16:58 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\backup\phase7b-security-routes\debug.js.bak","debug.js.bak",".bak","585","15/6/2026 1:28:01 PM","14/6/2026 5:31:47 PM","20/6/2026 11:16:58 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\backup\phase7b-security-routes\errors.js.bak","errors.js.bak",".bak","1235","15/6/2026 1:28:01 PM","14/6/2026 5:31:47 PM","20/6/2026 11:16:58 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\backup\phase7b-security-routes\integrityScanner.js.bak","integrityScanner.js.bak",".bak","3390","15/6/2026 1:28:01 PM","13/6/2026 10:11:54 AM","20/6/2026 11:16:58 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\backup\phase7b-security-routes\monitor.js.bak","monitor.js.bak",".bak","859","15/6/2026 1:28:01 PM","12/6/2026 6:51:05 PM","20/6/2026 11:16:58 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\backup\phase7b-security-routes\scheduler.js.bak","scheduler.js.bak",".bak","283","15/6/2026 1:28:01 PM","13/6/2026 11:31:18 AM","20/6/2026 11:16:58 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\backup\phase7b-security-routes\systemDiagnostic.js.bak","systemDiagnostic.js.bak",".bak","4001","15/6/2026 1:28:01 PM","13/6/2026 10:00:42 AM","20/6/2026 11:16:58 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\backup\phase7b-security-routes\systemReport.js.bak","systemReport.js.bak",".bak","925","15/6/2026 1:28:01 PM","12/6/2026 7:56:38 PM","20/6/2026 11:16:58 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\backup\rbac-approved-20260614-181106\invoices.js","invoices.js",".js","1551","14/6/2026 6:11:06 PM","9/6/2026 3:32:39 PM","20/6/2026 12:20:22 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\backup\rbac-approved-20260614-181106\matters.js","matters.js",".js","3007","14/6/2026 6:11:06 PM","10/6/2026 5:08:05 PM","20/6/2026 12:20:22 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\backup\rbac-approved-20260614-181106\timeEntries.js","timeEntries.js",".js","1660","14/6/2026 6:11:06 PM","9/6/2026 3:32:39 PM","20/6/2026 12:20:22 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\backup\rbac-approved-20261406-180624\invoices.js","invoices.js",".js","1551","14/6/2026 6:06:24 PM","9/6/2026 3:32:39 PM","20/6/2026 12:20:22 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\backup\rbac-approved-20261406-180624\matters.js","matters.js",".js","3007","14/6/2026 6:06:24 PM","10/6/2026 5:08:05 PM","20/6/2026 12:20:22 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\backup\rbac-approved-20261406-180624\timeEntries.js","timeEntries.js",".js","1660","14/6/2026 6:06:24 PM","9/6/2026 3:32:39 PM","20/6/2026 12:20:22 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\backup\repair-clients-2026-06-15T01-40-31-767Z\clients.js.broken.bak","clients.js.broken.bak",".bak","2473","15/6/2026 9:40:31 AM","15/6/2026 9:37:42 AM","20/6/2026 11:16:58 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\audit\auditEngine.js","auditEngine.js",".js","585","18/6/2026 8:26:19 AM","18/6/2026 10:25:21 AM","20/6/2026 11:16:58 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\audit\auditEngine.js.phase95-backup","auditEngine.js.phase95-backup",".phase95-backup","18","18/6/2026 10:25:21 AM","18/6/2026 8:30:40 AM","20/6/2026 11:16:58 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\audit\test-audit-engine.js","test-audit-engine.js",".js","498","18/6/2026 10:29:13 AM","18/6/2026 10:29:13 AM","20/6/2026 11:16:58 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\automation-bus\automationBus.js","automationBus.js",".js","1896","18/6/2026 8:26:19 AM","18/6/2026 10:10:06 AM","20/6/2026 11:16:58 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\automation-bus\automationBus.js.phase95-placeholder-backup","automationBus.js.phase95-placeholder-backup",".phase95-placeholder-backup","28","18/6/2026 10:10:04 AM","18/6/2026 8:30:40 AM","20/6/2026 11:16:58 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\automation-bus\test-automation-bus.js","test-automation-bus.js",".js","704","18/6/2026 10:16:11 AM","18/6/2026 10:16:12 AM","20/6/2026 11:16:58 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\automation-consumer\consumerEngine.js","consumerEngine.js",".js","2322","18/6/2026 10:48:26 AM","18/6/2026 11:19:23 AM","20/6/2026 11:16:58 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\automation-consumer\consumerEngine.js.broken-sql-caret-backup","consumerEngine.js.broken-sql-caret-backup",".broken-sql-caret-backup","2342","18/6/2026 10:54:35 AM","18/6/2026 10:48:28 AM","20/6/2026 11:16:58 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\automation-consumer\test-consumer-engine-isolated.js","test-consumer-engine-isolated.js",".js","1565","18/6/2026 11:21:07 AM","18/6/2026 11:21:07 AM","20/6/2026 11:16:58 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\automation-consumer\test-consumer-engine.js","test-consumer-engine.js",".js","1128","18/6/2026 10:51:08 AM","18/6/2026 10:51:08 AM","20/6/2026 11:16:58 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\automation-dashboard\automationDashboard.js","automationDashboard.js",".js","753","18/6/2026 11:42:30 AM","18/6/2026 12:00:59 PM","20/6/2026 2:45:45 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\automation-dashboard\test-dashboard.js","test-dashboard.js",".js","265","18/6/2026 11:42:30 AM","18/6/2026 11:46:13 AM","20/6/2026 11:16:59 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\automation-handlers\clientCreatedHandler.js","clientCreatedHandler.js",".js","576","18/6/2026 12:54:18 PM","18/6/2026 1:07:25 PM","20/6/2026 11:16:59 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\automation-handlers\matterCreatedHandler.js","matterCreatedHandler.js",".js","576","18/6/2026 1:16:07 PM","18/6/2026 1:18:39 PM","20/6/2026 11:16:59 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\automation-handlers\test-client-created-handler.js","test-client-created-handler.js",".js","1454","18/6/2026 1:15:23 PM","18/6/2026 1:15:24 PM","20/6/2026 11:16:59 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\database\phase-09-5\automation-bus-schema.sql","automation-bus-schema.sql",".sql","2659","18/6/2026 9:56:55 AM","18/6/2026 9:56:55 AM","20/6/2026 11:16:59 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\database\phase-09-5\install-automation-bus-schema.bat","install-automation-bus-schema.bat",".bat","1253","18/6/2026 9:58:38 AM","18/6/2026 9:58:38 AM","20/6/2026 11:16:59 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\database\phase-09-5\install-automation-bus-schema.js","install-automation-bus-schema.js",".js","950","18/6/2026 10:02:13 AM","18/6/2026 10:07:21 AM","20/6/2026 11:16:59 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\dead-letter-queue\deadLetterEngine.js","deadLetterEngine.js",".js","1293","18/6/2026 11:29:11 AM","18/6/2026 11:37:08 AM","20/6/2026 11:16:59 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\dead-letter-queue\debug-dlq.js","debug-dlq.js",".js","509","18/6/2026 11:38:11 AM","18/6/2026 11:38:11 AM","20/6/2026 11:16:59 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\dead-letter-queue\inspect-dlq-schema.js","inspect-dlq-schema.js",".js","209","18/6/2026 11:32:12 AM","18/6/2026 11:32:12 AM","20/6/2026 11:16:59 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\dead-letter-queue\test-dead-letter-engine-isolated.js","test-dead-letter-engine-isolated.js",".js","1194","18/6/2026 11:31:17 AM","18/6/2026 11:31:17 AM","20/6/2026 11:16:59 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\docs\01-automation-bus\AUTOMATION-BUS-BLUEPRINT-v1.md","AUTOMATION-BUS-BLUEPRINT-v1.md",".md","1931","18/6/2026 9:55:46 AM","18/6/2026 9:55:46 AM","20/6/2026 11:16:59 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\docs\01-automation-bus\AUTOMATION-CONSUMER-BLUEPRINT-v1.md","AUTOMATION-CONSUMER-BLUEPRINT-v1.md",".md","463","18/6/2026 10:44:48 AM","18/6/2026 10:44:48 AM","20/6/2026 11:16:59 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\event-catalog\eventCatalog.js","eventCatalog.js",".js","838","18/6/2026 8:26:19 AM","18/6/2026 10:18:04 AM","20/6/2026 11:16:59 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\event-catalog\eventCatalog.js.phase95-backup","eventCatalog.js.phase95-backup",".phase95-backup","19","18/6/2026 10:18:04 AM","18/6/2026 8:30:40 AM","20/6/2026 11:16:59 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\event-catalog\test-event-catalog.js","test-event-catalog.js",".js","509","18/6/2026 10:19:27 AM","18/6/2026 10:19:27 AM","20/6/2026 11:16:59 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\hardening\startup-validator\startupValidator.js","startupValidator.js",".js","1773","18/6/2026 1:41:05 PM","18/6/2026 1:53:04 PM","20/6/2026 11:16:59 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\hardening\startup-validator\test-startup-validator.js","test-startup-validator.js",".js","0","18/6/2026 1:41:05 PM","18/6/2026 1:41:05 PM","20/6/2026 11:16:59 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\monitoring\healthMonitor.js","healthMonitor.js",".js","864","18/6/2026 8:26:19 AM","18/6/2026 10:30:51 AM","20/6/2026 11:16:59 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\monitoring\healthMonitor.js.phase95-backup","healthMonitor.js.phase95-backup",".phase95-backup","20","18/6/2026 10:30:51 AM","18/6/2026 8:30:40 AM","20/6/2026 11:16:59 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\monitoring\test-health-monitor.js","test-health-monitor.js",".js","454","18/6/2026 10:32:01 AM","18/6/2026 10:32:01 AM","20/6/2026 11:16:59 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\notification-hub\notificationHub.js","notificationHub.js",".js","1092","18/6/2026 8:26:19 AM","18/6/2026 10:21:54 AM","20/6/2026 11:16:59 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\notification-hub\notificationHub.js.phase95-backup","notificationHub.js.phase95-backup",".phase95-backup","22","18/6/2026 10:21:54 AM","18/6/2026 8:30:40 AM","20/6/2026 11:16:59 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\notification-hub\test-notification-hub.js","test-notification-hub.js",".js","721","18/6/2026 10:23:30 AM","18/6/2026 10:23:30 AM","20/6/2026 11:16:59 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\reliability\reliabilityEngine.js","reliabilityEngine.js",".js","878","18/6/2026 8:26:19 AM","18/6/2026 10:33:35 AM","20/6/2026 11:16:59 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\reliability\reliabilityEngine.js.phase95-backup","reliabilityEngine.js.phase95-backup",".phase95-backup","24","18/6/2026 10:33:35 AM","18/6/2026 8:30:40 AM","20/6/2026 11:16:59 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\reliability\test-reliability-engine.js","test-reliability-engine.js",".js","557","18/6/2026 10:40:02 AM","18/6/2026 10:40:02 AM","20/6/2026 11:16:59 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\retry-engine\retryEngine.js","retryEngine.js",".js","962","18/6/2026 11:23:02 AM","18/6/2026 11:25:44 AM","20/6/2026 11:16:59 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\retry-engine\test-retry-engine-isolated.js","test-retry-engine-isolated.js",".js","1745","18/6/2026 11:27:48 AM","18/6/2026 11:27:48 AM","20/6/2026 11:16:59 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\retry-engine\test-retry-engine.js","test-retry-engine.js",".js","1083","18/6/2026 11:23:56 AM","18/6/2026 11:23:57 AM","20/6/2026 11:16:59 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\shared-services\sharedServicesRegistry.js","sharedServicesRegistry.js",".js","632","18/6/2026 8:26:19 AM","18/6/2026 10:20:33 AM","20/6/2026 11:16:59 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\enterprise\shared-services\sharedServicesRegistry.js.phase95-backup","sharedServicesRegistry.js.phase95-backup",".phase95-backup","30","18/6/2026 10:20:33 AM","18/6/2026 8:30:40 AM","20/6/2026 11:16:59 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\licensing\entitlement-engine.js","entitlement-engine.js",".js","1056","20/6/2026 6:20:17 PM","20/6/2026 6:20:17 PM","20/6/2026 6:20:17 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\licensing\features.json","features.json",".json","1351","20/6/2026 6:20:17 PM","20/6/2026 6:20:17 PM","20/6/2026 6:20:17 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\licensing\ground-zero-client.json","ground-zero-client.json",".json","732","20/6/2026 6:20:17 PM","20/6/2026 6:20:17 PM","20/6/2026 6:20:17 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\licensing\plans.json","plans.json",".json","1104","20/6/2026 6:20:17 PM","20/6/2026 6:20:17 PM","20/6/2026 7:25:18 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\logs\error.log","error.log",".log","318","9/6/2026 4:08:56 PM","9/6/2026 4:14:05 PM","20/6/2026 11:16:59 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\middleware\mockFirmContext.js","mockFirmContext.js",".js","1304","20/6/2026 6:29:04 PM","20/6/2026 6:29:04 PM","20/6/2026 6:29:04 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\middleware\requireFeature.js","requireFeature.js",".js","2124","20/6/2026 6:29:04 PM","20/6/2026 6:29:04 PM","20/6/2026 6:29:04 PM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.package-lock.json",".package-lock.json",".json","246650","9/6/2026 3:35:56 PM","14/6/2026 5:10:24 PM","20/6/2026 11:17:00 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\acorn","acorn","","379","9/6/2026 3:35:56 PM","9/6/2026 12:04:02 PM","20/6/2026 11:17:00 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\acorn.cmd","acorn.cmd",".cmd","320","9/6/2026 3:35:56 PM","9/6/2026 12:04:02 PM","20/6/2026 11:17:00 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\acorn.ps1","acorn.ps1",".ps1","785","9/6/2026 3:35:56 PM","9/6/2026 12:04:02 PM","20/6/2026 11:17:00 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\baseline-browser-mapping","baseline-browser-mapping","","423","9/6/2026 3:35:56 PM","9/6/2026 12:04:02 PM","20/6/2026 11:17:00 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\baseline-browser-mapping.cmd","baseline-browser-mapping.cmd",".cmd","342","9/6/2026 3:35:56 PM","9/6/2026 12:04:02 PM","20/6/2026 11:17:00 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\baseline-browser-mapping.ps1","baseline-browser-mapping.ps1",".ps1","873","9/6/2026 3:35:56 PM","9/6/2026 12:04:02 PM","20/6/2026 11:17:00 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\browserslist","browserslist","","387","9/6/2026 3:35:56 PM","9/6/2026 12:04:02 PM","20/6/2026 11:17:00 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\browserslist.cmd","browserslist.cmd",".cmd","324","9/6/2026 3:35:56 PM","9/6/2026 12:04:02 PM","20/6/2026 11:17:00 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\browserslist.ps1","browserslist.ps1",".ps1","801","9/6/2026 3:35:56 PM","9/6/2026 12:04:02 PM","20/6/2026 11:17:00 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\create-jest","create-jest","","409","9/6/2026 3:35:56 PM","9/6/2026 12:04:02 PM","20/6/2026 11:17:00 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\create-jest.cmd","create-jest.cmd",".cmd","335","9/6/2026 3:35:56 PM","9/6/2026 12:04:02 PM","20/6/2026 11:17:00 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\create-jest.ps1","create-jest.ps1",".ps1","845","9/6/2026 3:35:56 PM","9/6/2026 12:04:02 PM","20/6/2026 11:17:00 AM"
"C:\Users\jep_edmundrulz\litigation-360-workspace\litigation-360-software\backend\node_modules\.bin\eslint","eslint","","389","9/6/2026 3:35:56 PM","9/6/2026 12:04:02 PM","20/6/2026 11:17:00 AM"
